time,open,high,low,close,tick_count
2025-06-04 15:00:00,34.500,34.521,34.397,34.402,102
2025-06-04 15:15:00,34.413,34.424,34.374,34.420,69
2025-06-04 15:30:00,34.419,34.421,34.382,34.408,53
2025-06-05 16:00:00,34.414,34.414,34.414,34.414,1
2025-07-16 00:30:00,34.071,34.071,34.071,34.071,1
2025-07-25 11:15:00,34.461,34.461,34.461,34.461,1
2025-08-13 01:30:00,34.115,34.115,34.115,34.115,1
2025-08-15 07:15:00,34.169,34.169,34.169,34.169,2
2025-09-02 19:15:00,33.849,33.849,33.849,33.849,1
2025-09-03 16:30:00,34.033,34.033,34.033,34.033,1
2025-09-15 05:00:00,34.522,34.522,34.522,34.522,1
2025-09-16 17:15:00,34.691,34.691,34.691,34.691,1
2025-09-18 06:30:00,34.657,34.657,34.657,34.657,1
2025-09-18 14:30:00,34.242,34.242,34.242,34.242,1
2025-09-22 07:15:00,34.549,34.549,34.549,34.549,1
2025-10-27 23:30:00,34.621,34.621,34.621,34.621,1
2025-11-21 18:00:00,34.467,34.467,34.467,34.467,1
2025-11-24 20:00:00,34.943,34.943,34.943,34.943,1
2025-12-04 11:30:00,34.535,34.535,34.535,34.535,1
2025-12-08 09:30:00,35.005,35.005,35.005,35.005,1
